#UTC,2.032,2.272,2.531,2.816,3.126,3.461,3.825,4.22,4.65,5.119,5.629,6.178,6.773,7.417,8.112,8.861,9.671,10.54,11.49,12.49,13.54,14.69,15.94,17.29,18.73,20.28,21.93,23.73,25.68,27.73,29.93,32.28,34.78,37.47,40.37,43.47,46.77,50.32,54.11,58.16
1305820800.0,0.5759,0.557,0.5224,0.4767,0.4249,0.3717,0.3196,0.2713,0.2275,0.1886,0.1551,0.1268,0.103,0.08332,0.06717,0.05398,0.04327,0.03464,0.02762,0.02209,0.01775,0.01419,0.01131,0.008995,0.007155,0.005696,0.004542,0.003609,0.002861,0.002279,0.001815,0.001447,0.001156,0.0009212,0.0007341,0.0005854,0.0004675,0.0003732,0.000298,0.0002383
1305907200.0,0.5796,0.56,0.5243,0.4773,0.4243,0.37,0.3173,0.2686,0.2248,0.1862,0.153,0.1251,0.1017,0.08233,0.06642,0.05343,0.04286,0.03434,0.02739,0.02192,0.01762,0.01409,0.01124,0.008944,0.007118,0.005669,0.004522,0.003594,0.00285,0.002271,0.001809,0.001443,0.001152,0.0009188,0.0007323,0.000584,0.0004665,0.0003724,0.0002974,0.0002378
1305993600.0,0.564,0.546,0.5127,0.4684,0.4182,0.3664,0.3156,0.2682,0.2252,0.1869,0.1538,0.1258,0.1023,0.0828,0.06678,0.0537,0.04306,0.03449,0.0275,0.022,0.01768,0.01414,0.01127,0.008969,0.007136,0.005682,0.004532,0.003602,0.002856,0.002275,0.001812,0.001445,0.001154,0.00092,0.0007332,0.0005847,0.000467,0.0003728,0.0002977,0.000238
1306080000.0,0.5789,0.5598,0.5248,0.4786,0.4262,0.3725,0.3201,0.2714,0.2274,0.1885,0.155,0.1266,0.1029,0.08325,0.06711,0.05394,0.04324,0.03462,0.0276,0.02207,0.01774,0.01418,0.0113,0.008991,0.007152,0.005694,0.004541,0.003608,0.00286,0.002278,0.001815,0.001447,0.001155,0.000921,0.0007339,0.0005853,0.0004675,0.0003731,0.0002979,0.0002382
1306166400.0,0.5773,0.5575,0.5222,0.476,0.424,0.3708,0.3188,0.2706,0.2269,0.1882,0.1547,0.1265,0.1028,0.08317,0.06706,0.0539,0.04321,0.0346,0.02758,0.02206,0.01773,0.01417,0.0113,0.008988,0.007149,0.005692,0.004539,0.003607,0.00286,0.002278,0.001815,0.001446,0.001155,0.0009209,0.0007338,0.0005852,0.0004674,0.0003731,0.0002979,0.0002382
1306252800.0,0.5768,0.5578,0.5231,0.4771,0.425,0.3716,0.3194,0.2709,0.2271,0.1882,0.1548,0.1265,0.1028,0.08317,0.06705,0.0539,0.04321,0.03459,0.02758,0.02206,0.01773,0.01417,0.01129,0.008987,0.007149,0.005692,0.004539,0.003607,0.00286,0.002278,0.001815,0.001446,0.001155,0.0009208,0.0007338,0.0005852,0.0004674,0.0003731,0.0002979,0.0002382
1306339200.0,0.58,0.5604,0.5248,0.4779,0.4248,0.3705,0.3177,0.2689,0.2251,0.1864,0.1532,0.1252,0.1018,0.08239,0.06647,0.05346,0.04288,0.03435,0.0274,0.02193,0.01763,0.0141,0.01124,0.008948,0.00712,0.00567,0.004523,0.003595,0.002851,0.002271,0.00181,0.001443,0.001152,0.0009189,0.0007324,0.0005841,0.0004666,0.0003725,0.0002974,0.0002379
1306425600.0,0.5699,0.5499,0.5147,0.4688,0.4173,0.3647,0.3136,0.2661,0.2233,0.1853,0.1525,0.1248,0.1015,0.08219,0.06632,0.05336,0.04281,0.0343,0.02736,0.0219,0.01761,0.01408,0.01123,0.008939,0.007113,0.005665,0.00452,0.003593,0.002849,0.00227,0.001809,0.001442,0.001152,0.0009185,0.000732,0.0005839,0.0004664,0.0003723,0.0002973,0.0002378
1306512000.0,0.5627,0.5438,0.5098,0.4651,0.4148,0.3631,0.3126,0.2656,0.223,0.1851,0.1524,0.1248,0.1015,0.0822,0.06633,0.05337,0.04281,0.0343,0.02737,0.0219,0.01761,0.01409,0.01123,0.008939,0.007114,0.005666,0.00452,0.003593,0.002849,0.00227,0.001809,0.001442,0.001152,0.0009185,0.0007321,0.0005839,0.0004664,0.0003724,0.0002973,0.0002378
1306598400.0,0.5362,0.5189,0.4873,0.4456,0.3984,0.3496,0.3018,0.2571,0.2164,0.1801,0.1486,0.1219,0.09937,0.08059,0.06513,0.05247,0.04215,0.03381,0.02701,0.02164,0.01741,0.01394,0.01112,0.008859,0.007054,0.005622,0.004487,0.003569,0.002831,0.002257,0.001799,0.001435,0.001147,0.0009145,0.0007291,0.0005817,0.0004648,0.0003711,0.0002964,0.0002371
